metaphor_id,metaphor_name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.2519440483301878,0.2789520293236193,-7.072180327283216,4.445348413781382e-12
2,active is life,all,0.31475638230848646,0.3233414486411493,-2.2625466394960125,0.024035930941425688
3,life is journey,all,0.29963374556973577,0.3374889688198973,-8.307916971246444,7.02213246634078e-16
4,failure is death,all,0.32081232452765107,0.29468748976528236,6.381921583113524,3.602664102629321e-10
5,success is life,all,0.25431556440889835,0.3003998826438975,-11.421332814395008,2.2708920806050067e-27
6,perceiving is eating,all,0.2696118802867002,0.30524943490357453,-9.47503196253925,6.875181884546502e-20
7,affection is warmth,all,0.19657201956336698,0.3104173602432841,-25.549436069575588,8.738218751226143e-97
8,money is liquid,all,0.22202663330568206,0.28342956924655793,-17.79410289631093,9.370776575949395e-57
9,good is up,all,0.22320548062109286,0.2948233547372123,-18.27959693025306,3.4327178929253507e-59
10,bad is down,all,0.21505521641423306,0.2666092332695714,-13.05014407154155,2.8068769363867213e-34
1,importance is size,ADJ,0.2323832125402987,0.18113654281478375,3.0342678536833123,0.003501082914317911
2,active is life,ADJ,0.32318167900666595,0.22419510094448925,6.091127410391876,7.424517141198354e-08
3,life is journey,ADJ,0.24279359821230173,0.2545637785922736,-0.61137230946928,0.5431529809985669
4,failure is death,ADJ,0.24676739145070314,0.20049189554993063,3.4339774006539123,0.0010568342009251947
5,success is life,ADJ,0.23206412233412266,0.21793075738241896,0.9168229189090745,0.36273185350679604
6,perceiving is eating,ADJ,0.2612066101282835,0.1658156779780984,6.723938649589995,6.0370044709401396e-09
7,affection is warmth,ADJ,0.1597336931154132,0.16975209653377532,-0.7761570652982117,0.4405604409460404
8,money is liquid,ADJ,0.157752126455307,0.17779679278843105,-1.7338879677383536,0.08782938887595915
9,good is up,ADJ,0.1898367078974843,0.20603530690073968,-1.5173012793817788,0.1341929310296569
10,bad is down,ADJ,0.1304024290293455,0.17877845789305866,-4.03718370378955,0.00014912509645614226
1,importance is size,VERB,0.16416489984840155,0.1766766192112118,-1.0796260321240536,0.2844247424353518
2,active is life,VERB,0.16634416673332453,0.25105283430195413,-6.812003426707555,4.245133277956825e-09
3,life is journey,VERB,0.16109418217092752,0.1982991330558434,-2.9088191649124475,0.005006238246232929
4,failure is death,VERB,0.21993167139589787,0.2085602658940479,0.7757471323524319,0.44080073344546433
5,success is life,VERB,0.18085836432874203,0.16112022630404682,1.656024804692094,0.10268991712466366
6,perceiving is eating,VERB,0.10065571032464504,0.18983320879284293,-10.824274703863729,5.200845176877577e-16
7,affection is warmth,VERB,0.11050013918429613,0.16212659171782434,-5.94562322008513,1.3131248780757836e-07
8,money is liquid,VERB,0.15113744046539068,0.15988456779159604,-1.0422951871581148,0.30125814433165293
9,good is up,VERB,0.16713279485702515,0.1689802931062877,-0.13067390379718294,0.8964496515328474
10,bad is down,VERB,0.16547176241874695,0.13835699213668703,1.9037400456573466,0.06151395653924359
1,importance is size,NOUN,0.2016320452094078,0.1778478869330138,1.8926526911556774,0.06300028652471112
2,active is life,NOUN,0.1667501823976636,0.21164846482686697,-3.631192551963133,0.0005676403103428618
3,life is journey,NOUN,0.17946548573672771,0.18435437507927419,-0.3788151360599636,0.7060988213241772
4,failure is death,NOUN,0.24083838146179914,0.22330523405224084,1.0798154679140466,0.28434101623054747
5,success is life,NOUN,0.13598079793155193,0.17733028147369623,-3.165368192045546,0.0023863651167716597
6,perceiving is eating,NOUN,0.18588581681251526,0.18714439960196613,-0.1173897077171497,0.9069246905612313
7,affection is warmth,NOUN,0.19739998411387205,0.19705739888362586,0.021626116768718912,0.9828145504191117
8,money is liquid,NOUN,0.12091570440679789,0.18337076550815254,-6.835324704809695,3.86681781880236e-09
9,good is up,NOUN,0.21436448767781258,0.2545842720149085,-3.2621766410491113,0.0017871863439225823
10,bad is down,NOUN,0.16128694266080856,0.17271231137216092,-1.0236818506057594,0.3099003499309996
