metaphor_id,metaphor_name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.22081206071500978,0.3140439598759015,-23.878703510354768,4.462005552989786e-88
2,active is life,all,0.3328830468882289,0.40069931779830303,-14.530082922793772,5.705645197785624e-41
3,life is journey,all,0.2066548603793813,0.3270031028164344,-25.989474728893402,4.494392808560856e-99
4,failure is death,all,0.2542067614073555,0.323738698647047,-17.142529735031484,1.6269944205916547e-53
5,success is life,all,0.22345763672557142,0.3349090942215795,-26.117211589139558,9.746681923918537e-100
6,perceiving is eating,all,0.15762686563862693,0.3296466863124321,-55.40287858913173,9.848638610471478e-233
7,affection is warmth,all,0.2370257876916892,0.3194557341916694,-18.611207849291816,7.275709630198762e-61
8,money is liquid,all,0.19431891162983245,0.3150295977954649,-38.71586094429206,2.6246321313301364e-162
9,good is up,all,0.19531429724560845,0.32536812622990047,-32.38650542272313,9.687865024497258e-132
10,bad is down,all,0.22598496307101515,0.32015324915986926,-22.759426420341814,3.0578323381164326e-82
1,importance is size,ADJ,0.17497381288558245,0.2913780452472468,-10.94379088329036,3.2988208157900955e-16
2,active is life,ADJ,0.19530669879168272,0.3069384570618471,-8.657990865070726,2.537927800222404e-12
3,life is journey,ADJ,0.2073111440986395,0.324978653366367,-6.416371031694088,2.054879402952188e-08
4,failure is death,ADJ,0.21522182505577803,0.2948776952022066,-6.112419235941061,6.828448940860768e-08
5,success is life,ADJ,0.14949325658380985,0.3446576879623656,-13.072835036774547,1.3215802538417895e-19
6,perceiving is eating,ADJ,0.10363183077424765,0.2732494207074245,-16.83732197663981,5.265091210233964e-25
7,affection is warmth,ADJ,0.1441787681542337,0.2619938540030271,-7.385027200547211,4.2502148554191533e-10
8,money is liquid,ADJ,0.16406816709786654,0.32798777324954664,-11.862403404571781,1.0539935162823164e-17
9,good is up,ADJ,0.17232008650898933,0.32616172716207803,-11.51272661700966,3.8634217424534395e-17
10,bad is down,ADJ,0.13772443402558565,0.3061013053183755,-15.358841910814524,5.631369357612895e-23
1,importance is size,VERB,0.2624777387827635,0.324934872624154,-4.226521099744973,7.805547997465793e-05
2,active is life,VERB,0.18942152243107557,0.4479293537534928,-17.795862968139293,2.922363255387208e-26
3,life is journey,VERB,0.21554166823625565,0.29720596556489665,-4.905971725867863,6.875475988545573e-06
4,failure is death,VERB,0.19478043913841248,0.29714445169332127,-9.067216110873192,4.95469633675948e-13
5,success is life,VERB,0.22891200240701437,0.26709184459907315,-3.42968037656005,0.0010710124974364806
6,perceiving is eating,VERB,0.12448775675147772,0.3153135695637514,-22.554334529192367,7.137613948737172e-32
7,affection is warmth,VERB,0.1366068758070469,0.28540891633120674,-16.224720485479725,3.534222205165864e-24
8,money is liquid,VERB,0.08784815296530724,0.26354632915618514,-23.766352763860862,3.713307060215031e-33
9,good is up,VERB,0.13013858068734407,0.284932982461527,-16.36282915774806,2.2918156373176643e-24
10,bad is down,VERB,0.18126834370195866,0.3171681877796849,-10.291414126646732,4.0349385936801855e-15
1,importance is size,NOUN,0.15986335929483175,0.28022334623398876,-9.704756659665295,3.9802719360517355e-14
2,active is life,NOUN,0.2320365863852203,0.30961285913238923,-5.4352631566597545,9.435653624651298e-07
3,life is journey,NOUN,0.1683615855872631,0.3139120302057514,-11.149957652296015,1.5099262827724827e-16
4,failure is death,NOUN,0.1762519059702754,0.2870922597839186,-6.805236088192581,4.3616574427429315e-09
5,success is life,NOUN,0.14662838820368052,0.28219163087569177,-10.148509891259522,7.0250751840347145e-15
6,perceiving is eating,NOUN,0.0992263313382864,0.3094909404913584,-26.568038040738124,6.216462653841025e-36
7,affection is warmth,NOUN,0.19877857714891434,0.30600540522610153,-7.083017951263402,1.4320427102334126e-09
8,money is liquid,NOUN,0.10601693205535412,0.28665263345030445,-26.071958895813772,1.848903083912528e-35
9,good is up,NOUN,0.1586538078263402,0.33127842504096533,-15.106772925023584,1.282830295585566e-22
10,bad is down,NOUN,0.10270727425813675,0.26274757970124485,-16.382996871767343,2.1517552395489007e-24
